UserID0,Channel2,RecordDate2,Duration 2,Name,Surname,Email,Gender,Race,Age,Province,Social Media Handle,Watch_Count,Day_name,Month_name,Day_month,sast_time,day_classification,Duration_classification,Age_Classification,Time_Classification
820970,SuperSport Blitz,2016-02-10T05:23:00.000Z,1899-12-31T00:17:00.000Z,Efren ,Bilyeu,Efren 131@yahoo.com,male,white,41,North West,@Efren 13,1,Wed,Feb,10,2016-02-10T07:23:00.000Z,Weekday,02. Medium consumption,Adult,01. Morning
820970,Supersport Live Events,2016-02-19T15:48:00.000Z,1899-12-31T00:01:04.000Z,Efren ,Bilyeu,Efren 131@yahoo.com,male,white,41,North West,@Efren 13,1,Fri,Feb,19,2016-02-19T17:48:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
821206,ICC Cricket World Cup 2011,2016-02-24T13:52:00.000Z,1899-12-31T00:02:34.000Z,Royal ,Fudge,Royal 175@mailxyz.com,male,white,41,Gauteng,@Royal 17,1,Wed,Feb,24,2016-02-24T15:52:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
822141,Supersport Live Events,2016-03-12T15:57:00.000Z,1899-12-31T00:00:56.000Z,Kip ,Beville,Kip 144@abcmail.com,male,white,41,Gauteng,@Kip 14,1,Sat,Mar,12,2016-03-12T17:57:00.000Z,Weekend,01. Low consumption,Adult,03. Afternoon
822343,CNN,2016-02-23T16:12:00.000Z,1899-12-31T00:14:25.000Z,Jacinto ,Borelli,Jacinto 251@yahoo.com,male,None,41,Gauteng,@Jacinto 25,1,Tue,Feb,23,2016-02-23T18:12:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
832040,Channel O,2016-03-01T15:33:00.000Z,1899-12-31T00:02:45.000Z,Alecia ,Roquemore,Alecia 143@mail.com,female,None,41,Eastern Cape,@Alecia 14,1,Tue,Mar,1,2016-03-01T17:33:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
832272,ICC Cricket World Cup 2011,2016-03-15T10:24:00.000Z,1899-12-31T00:01:38.000Z,Michel ,Fudge,Michel 205@mailxyz.com,male,white,41,Gauteng,@Michel 20,1,Tue,Mar,15,2016-03-15T12:24:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
859803,CNN,2016-03-13T07:19:00.000Z,1899-12-31T00:00:00.000Z,Jacinto ,Pool,Jacinto 254@abcmail.com,male,black,41,Western Cape,@Jacinto 25,1,Sun,Mar,13,2016-03-13T09:19:00.000Z,Weekend,04.Very High Consumption,Adult,02. Mid-Morning
865604,Africa Magic,2016-03-13T18:20:00.000Z,1899-12-31T00:00:02.500Z,Eli ,Paradis,Eli 294@abcmail.com,male,black,41,Eastern Cape,@Eli 29,1,Sun,Mar,13,2016-03-13T20:20:00.000Z,Weekend,01. Low consumption,Adult,04. Evening
867378,ICC Cricket World Cup 2011,2016-03-23T12:42:00.000Z,1899-12-31T00:00:00.000Z,Earl ,Deblois,Earl 424@abcmail.com,male,white,41,Mpumalanga,@Earl 42,1,Wed,Mar,23,2016-03-23T14:42:00.000Z,Weekday,04.Very High Consumption,Adult,03. Afternoon
867378,SuperSport Blitz,2016-03-21T06:50:00.000Z,1899-12-31T00:02:48.000Z,Earl ,Deblois,Earl 424@abcmail.com,male,white,41,Mpumalanga,@Earl 42,1,Mon,Mar,21,2016-03-21T08:50:00.000Z,Weekday,02. Medium consumption,Adult,01. Morning
881565,SuperSport Blitz,2016-01-10T16:36:00.000Z,1899-12-31T00:03:38.000Z,Cory ,Paradis,Cory 102@gmail.com,male,black,41,Kwazulu Natal,@Cory 10,1,Sun,Jan,10,2016-01-10T18:36:00.000Z,Weekend,02. Medium consumption,Adult,03. Afternoon
893176,Vuzu,2016-03-26T08:31:00.000Z,1899-12-31T00:01:23.500Z,Stacy ,Sytsma,Stacy 273@mail.com,male,white,41,Gauteng,@Stacy 27,1,Sat,Mar,26,2016-03-26T10:31:00.000Z,Weekend,02. Medium consumption,Adult,02. Mid-Morning
893279,Africa Magic,2016-03-22T13:59:00.000Z,1899-12-31T00:10:37.000Z,Chas ,Curran,Chas 353@mail.com,male,coloured,41,Gauteng,@Chas 35,3,Tue,Mar,22,2016-03-22T15:59:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
893279,Africa Magic,2016-03-25T03:52:00.000Z,1899-12-31T00:31:59.500Z,Chas ,Curran,Chas 353@mail.com,male,coloured,41,Gauteng,@Chas 35,3,Fri,Mar,25,2016-03-25T05:52:00.000Z,Weekday,04.Very High Consumption,Adult,01. Morning
893279,Africa Magic,2016-03-26T05:25:00.000Z,1899-12-31T00:00:37.500Z,Chas ,Curran,Chas 353@mail.com,male,coloured,41,Gauteng,@Chas 35,3,Sat,Mar,26,2016-03-26T07:25:00.000Z,Weekend,01. Low consumption,Adult,01. Morning
893279,CNN,2016-03-26T06:03:00.000Z,1899-12-31T00:04:53.000Z,Chas ,Curran,Chas 353@mail.com,male,coloured,41,Gauteng,@Chas 35,1,Sat,Mar,26,2016-03-26T08:03:00.000Z,Weekend,02. Medium consumption,Adult,01. Morning
893981,CNN,2016-03-18T11:35:00.000Z,1899-12-31T00:02:28.000Z,Cory ,Langenfeld,Cory 102@gmail.com,male,black,41,Eastern Cape,@Cory 10,1,Fri,Mar,18,2016-03-18T13:35:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
893981,Cartoon Network,2016-03-27T13:52:00.000Z,1899-12-31T00:25:12.000Z,Cory ,Langenfeld,Cory 102@gmail.com,male,black,41,Eastern Cape,@Cory 10,1,Sun,Mar,27,2016-03-27T15:52:00.000Z,Weekend,02. Medium consumption,Adult,03. Afternoon
893981,Channel O,2016-03-18T08:30:00.000Z,1899-12-31T00:06:21.000Z,Cory ,Langenfeld,Cory 102@gmail.com,male,black,41,Eastern Cape,@Cory 10,2,Fri,Mar,18,2016-03-18T10:30:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
893981,Channel O,2016-03-25T04:04:00.000Z,1899-12-31T00:00:24.000Z,Cory ,Langenfeld,Cory 102@gmail.com,male,black,41,Eastern Cape,@Cory 10,2,Fri,Mar,25,2016-03-25T06:04:00.000Z,Weekday,01. Low consumption,Adult,01. Morning
893981,SuperSport Blitz,2016-03-18T10:41:00.000Z,1899-12-31T00:01:38.000Z,Cory ,Langenfeld,Cory 102@gmail.com,male,black,41,Eastern Cape,@Cory 10,1,Fri,Mar,18,2016-03-18T12:41:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
903523,ICC Cricket World Cup 2011,2016-03-25T12:34:00.000Z,1899-12-31T00:00:24.000Z,Stefan ,Hoadley,Stefan 463@mail.com,male,indian_asian,41,Gauteng,@Stefan 46,2,Fri,Mar,25,2016-03-25T14:34:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
903523,ICC Cricket World Cup 2011,2016-03-25T13:41:00.000Z,1899-12-31T00:00:46.000Z,Stefan ,Hoadley,Stefan 463@mail.com,male,indian_asian,41,Gauteng,@Stefan 46,2,Fri,Mar,25,2016-03-25T15:41:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
904295,Supersport Live Events,2016-03-24T16:44:00.000Z,1899-12-31T01:11:12.000Z,Bernardo ,Slane,Bernardo 323@mail.com,male,indian_asian,41,Western Cape,@Bernardo 32,1,Thu,Mar,24,2016-03-24T18:44:00.000Z,Weekday,03. High consumption,Adult,03. Afternoon
904463,Supersport Live Events,2016-03-11T07:18:00.000Z,1899-12-31T00:16:12.000Z,Emerson ,Tatham,Emerson 245@mailxyz.com,male,coloured,41,Eastern Cape,@Emerson 24,1,Fri,Mar,11,2016-03-11T09:18:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
907491,SuperSport Blitz,2016-03-23T08:30:00.000Z,1899-12-31T00:02:16.000Z,Haywood ,Singer,Haywood 91@yahoo.com,male,None,41,Kwazulu Natal,@Haywood 9,2,Wed,Mar,23,2016-03-23T10:30:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
907491,SuperSport Blitz,2016-03-25T10:12:00.000Z,1899-12-31T00:00:00.000Z,Haywood ,Singer,Haywood 91@yahoo.com,male,None,41,Kwazulu Natal,@Haywood 9,2,Fri,Mar,25,2016-03-25T12:12:00.000Z,Weekday,04.Very High Consumption,Adult,02. Mid-Morning
907491,Trace TV,2016-03-24T08:01:00.000Z,1899-12-31T00:00:39.000Z,Haywood ,Singer,Haywood 91@yahoo.com,male,None,41,Kwazulu Natal,@Haywood 9,1,Thu,Mar,24,2016-03-24T10:01:00.000Z,Weekday,01. Low consumption,Adult,02. Mid-Morning
907637,ICC Cricket World Cup 2011,2016-03-30T08:48:00.000Z,1899-12-31T00:13:30.000Z,Earl ,Marek,Earl 424@abcmail.com,male,indian_asian,41,Eastern Cape,@Earl 42,2,Wed,Mar,30,2016-03-30T10:48:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
907637,ICC Cricket World Cup 2011,2016-03-26T13:32:00.000Z,1899-12-31T00:10:22.000Z,Earl ,Marek,Earl 424@abcmail.com,male,indian_asian,41,Eastern Cape,@Earl 42,2,Sat,Mar,26,2016-03-26T15:32:00.000Z,Weekend,02. Medium consumption,Adult,03. Afternoon
908535,Supersport Live Events,2016-03-25T14:01:00.000Z,1899-12-31T00:01:32.000Z,Donald ,Gettys,Donald 223@mail.com,male,black,41,Gauteng,@Donald 22,1,Fri,Mar,25,2016-03-25T16:01:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
908568,CNN,2016-03-31T14:36:00.000Z,1899-12-31T00:00:19.000Z,Eli ,Reisinger,Eli 294@abcmail.com,male,black,41,Gauteng,@Eli 29,1,Thu,Mar,31,2016-03-31T16:36:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
916735,Supersport Live Events,2016-03-26T05:14:00.000Z,1899-12-31T00:06:18.000Z,Bret ,Mcculloch,Bret 313@mail.com,male,indian_asian,41,Kwazulu Natal,@Bret 31,1,Sat,Mar,26,2016-03-26T07:14:00.000Z,Weekend,02. Medium consumption,Adult,01. Morning
919522,CNN,2016-03-28T08:00:00.000Z,1899-12-31T00:00:03.000Z,Samuel ,Mcclaine,Samuel 262@gmail.com,male,indian_asian,41,Mpumalanga,@Samuel 26,1,Mon,Mar,28,2016-03-28T10:00:00.000Z,Weekday,01. Low consumption,Adult,02. Mid-Morning
919522,Channel O,2016-03-28T18:36:00.000Z,1899-12-31T00:00:24.000Z,Samuel ,Mcclaine,Samuel 262@gmail.com,male,indian_asian,41,Mpumalanga,@Samuel 26,1,Mon,Mar,28,2016-03-28T20:36:00.000Z,Weekday,01. Low consumption,Adult,04. Evening
919522,ICC Cricket World Cup 2011,2016-03-30T09:04:00.000Z,1899-12-31T00:00:10.000Z,Samuel ,Mcclaine,Samuel 262@gmail.com,male,indian_asian,41,Mpumalanga,@Samuel 26,1,Wed,Mar,30,2016-03-30T11:04:00.000Z,Weekday,01. Low consumption,Adult,02. Mid-Morning
919772,SuperSport Blitz,2016-03-27T18:35:00.000Z,1899-12-31T00:00:00.000Z,Garry ,Sieren,Garry 285@mailxyz.com,male,indian_asian,41,Gauteng,@Garry 28,1,Sun,Mar,27,2016-03-27T20:35:00.000Z,Weekend,04.Very High Consumption,Adult,04. Evening
919772,Trace TV,2016-03-27T22:55:00.000Z,1899-12-31T00:00:00.000Z,Garry ,Sieren,Garry 285@mailxyz.com,male,indian_asian,41,Gauteng,@Garry 28,1,Sun,Mar,27,2016-03-28T00:55:00.000Z,Weekend,04.Very High Consumption,Adult,05.Night
921254,ICC Cricket World Cup 2011,2016-03-29T15:57:00.000Z,1899-12-31T00:00:00.000Z,Jacinto ,Mccown,Jacinto 254@abcmail.com,male,None,41,Western Cape,@Jacinto 25,1,Tue,Mar,29,2016-03-29T17:57:00.000Z,Weekday,04.Very High Consumption,Adult,03. Afternoon
928622,Supersport Live Events,2016-03-24T13:58:00.000Z,1899-12-31T00:00:00.000Z,Garry ,Zweifel,Garry 285@mailxyz.com,male,indian_asian,41,Gauteng,@Garry 28,1,Thu,Mar,24,2016-03-24T15:58:00.000Z,Weekday,04.Very High Consumption,Adult,03. Afternoon
928622,Trace TV,2016-03-24T14:56:00.000Z,1899-12-31T00:00:00.000Z,Garry ,Zweifel,Garry 285@mailxyz.com,male,indian_asian,41,Gauteng,@Garry 28,1,Thu,Mar,24,2016-03-24T16:56:00.000Z,Weekday,04.Very High Consumption,Adult,03. Afternoon
929871,CNN,2016-03-31T20:13:00.000Z,1899-12-31T00:00:36.000Z,Stephen ,Deblois,Stephen 151@yahoo.com,male,white,41,Mpumalanga,@Stephen 15,1,Thu,Mar,31,2016-03-31T22:13:00.000Z,Weekday,01. Low consumption,Adult,04. Evening
933291,Cartoon Network,2016-03-22T20:49:00.000Z,1899-12-31T00:00:00.000Z,Shane ,Mosser,Shane 23@mail.com,male,black,41,Gauteng,@Shane 2,1,Tue,Mar,22,2016-03-22T22:49:00.000Z,Weekday,04.Very High Consumption,Adult,04. Evening
939679,Boomerang,2016-03-28T15:34:00.000Z,1899-12-31T00:00:07.000Z,Lucas ,Lavoie,Lucas 232@gmail.com,male,coloured,41,Western Cape,@Lucas 23,2,Mon,Mar,28,2016-03-28T17:34:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
939679,Boomerang,2016-03-28T16:27:00.000Z,1899-12-31T00:00:10.000Z,Lucas ,Lavoie,Lucas 232@gmail.com,male,coloured,41,Western Cape,@Lucas 23,2,Mon,Mar,28,2016-03-28T18:27:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
939679,Cartoon Network,2016-03-24T22:49:00.000Z,1899-12-31T00:00:07.000Z,Lucas ,Lavoie,Lucas 232@gmail.com,male,coloured,41,Western Cape,@Lucas 23,1,Thu,Mar,24,2016-03-25T00:49:00.000Z,Weekday,01. Low consumption,Adult,05.Night
939975,Channel O,2016-03-31T19:44:00.000Z,1899-12-31T00:02:45.000Z,Brendan ,Jacox,Brendan 453@mail.com,male,black,41,Gauteng,@Brendan 45,1,Thu,Mar,31,2016-03-31T21:44:00.000Z,Weekday,02. Medium consumption,Adult,04. Evening
940974,Africa Magic,2016-03-10T07:01:00.000Z,1899-12-31T00:00:00.500Z,Hollis ,Tatham,Hollis 381@yahoo.com,male,black,41,Western Cape,@Hollis 38,1,Thu,Mar,10,2016-03-10T09:01:00.000Z,Weekday,04.Very High Consumption,Adult,02. Mid-Morning
940974,SuperSport Blitz,2016-03-30T16:36:00.000Z,1899-12-31T00:00:58.000Z,Hollis ,Tatham,Hollis 381@yahoo.com,male,black,41,Western Cape,@Hollis 38,2,Wed,Mar,30,2016-03-30T18:36:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
940974,SuperSport Blitz,2016-03-17T07:52:00.000Z,1899-12-31T00:01:54.000Z,Hollis ,Tatham,Hollis 381@yahoo.com,male,black,41,Western Cape,@Hollis 38,2,Thu,Mar,17,2016-03-17T09:52:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
941440,DStv Events 1,2016-02-28T21:18:00.000Z,1899-12-31T00:00:50.000Z,Kip ,Pilot,Kip 145@mailxyz.com,male,indian_asian,41,Gauteng,@Kip 14,1,Sun,Feb,28,2016-02-28T23:18:00.000Z,Weekend,01. Low consumption,Adult,05.Night
941440,E! Entertainment,2016-03-12T20:09:00.000Z,1899-12-31T00:00:26.000Z,Kip ,Pilot,Kip 145@mailxyz.com,male,indian_asian,41,Gauteng,@Kip 14,1,Sat,Mar,12,2016-03-12T22:09:00.000Z,Weekend,01. Low consumption,Adult,04. Evening
941440,ICC Cricket World Cup 2011,2016-03-11T15:38:00.000Z,1899-12-31T00:15:08.000Z,Kip ,Pilot,Kip 145@mailxyz.com,male,indian_asian,41,Gauteng,@Kip 14,3,Fri,Mar,11,2016-03-11T17:38:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
941440,ICC Cricket World Cup 2011,2016-03-25T14:03:00.000Z,1899-12-31T00:00:22.000Z,Kip ,Pilot,Kip 145@mailxyz.com,male,indian_asian,41,Gauteng,@Kip 14,3,Fri,Mar,25,2016-03-25T16:03:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
941440,ICC Cricket World Cup 2011,2016-03-29T10:54:00.000Z,1899-12-31T00:01:34.000Z,Kip ,Pilot,Kip 145@mailxyz.com,male,indian_asian,41,Gauteng,@Kip 14,3,Tue,Mar,29,2016-03-29T12:54:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
941484,SuperSport Blitz,2016-02-02T20:31:00.000Z,1899-12-31T00:03:30.000Z,Kip ,Zweifel,Kip 143@mail.com,male,black,41,North West,@Kip 14,1,Tue,Feb,2,2016-02-02T22:31:00.000Z,Weekday,02. Medium consumption,Adult,04. Evening
941525,Channel O,2016-03-20T05:22:00.000Z,1899-12-31T00:00:06.000Z,Shane ,Pool,Shane 24@abcmail.com,male,indian_asian,41,Gauteng,@Shane 2,1,Sun,Mar,20,2016-03-20T07:22:00.000Z,Weekend,01. Low consumption,Adult,01. Morning
941525,DStv Events 1,2016-03-19T18:35:00.000Z,1899-12-31T00:00:45.000Z,Shane ,Pool,Shane 24@abcmail.com,male,indian_asian,41,Gauteng,@Shane 2,1,Sat,Mar,19,2016-03-19T20:35:00.000Z,Weekend,01. Low consumption,Adult,04. Evening
941525,Trace TV,2016-03-19T19:44:00.000Z,1899-12-31T00:02:51.000Z,Shane ,Pool,Shane 24@abcmail.com,male,indian_asian,41,Gauteng,@Shane 2,1,Sat,Mar,19,2016-03-19T21:44:00.000Z,Weekend,02. Medium consumption,Adult,04. Evening
1107333,Africa Magic,2016-01-18T01:19:00.000Z,1899-12-31T00:32:27.000Z,Filiberto ,Pilot,Filiberto 45@mailxyz.com,male,black,41,Limpopo,@Filiberto 4,1,Mon,Jan,18,2016-01-18T03:19:00.000Z,Weekday,03. High consumption,Adult,01. Morning
1107333,Boomerang,2016-01-17T18:13:00.000Z,1899-12-31T00:02:41.000Z,Filiberto ,Pilot,Filiberto 45@mailxyz.com,male,black,41,Limpopo,@Filiberto 4,1,Sun,Jan,17,2016-01-17T20:13:00.000Z,Weekend,02. Medium consumption,Adult,04. Evening
1566681,SawSee,2016-02-13T09:34:00.000Z,1899-12-31T00:00:00.000Z,Markus ,Zweifel,Markus 191@yahoo.com,male,black,41,Mpumalanga,@Markus 19,1,Sat,Feb,13,2016-02-13T11:34:00.000Z,Weekend,04.Very High Consumption,Adult,02. Mid-Morning
2017664,Africa Magic,2016-03-15T21:31:00.000Z,1899-12-31T00:06:58.500Z,Luann ,Mina,Luann 55@mailxyz.com,female,black,41,Free State,@Luann 5,1,Tue,Mar,15,2016-03-15T23:31:00.000Z,Weekday,02. Medium consumption,Adult,05.Night
2017664,Channel O,2016-01-01T18:45:00.000Z,1899-12-31T00:00:39.000Z,Luann ,Mina,Luann 55@mailxyz.com,female,black,41,Free State,@Luann 5,1,Fri,Jan,1,2016-01-01T20:45:00.000Z,Weekday,01. Low consumption,Adult,04. Evening
2090790,Cartoon Network,2016-03-02T14:15:00.000Z,1899-12-31T00:00:00.000Z,Len ,Tancredi,Len 441@yahoo.com,male,white,41,Gauteng,@Len 44,2,Wed,Mar,2,2016-03-02T16:15:00.000Z,Weekday,04.Very High Consumption,Adult,03. Afternoon
2090790,Cartoon Network,2016-03-14T10:58:00.000Z,1899-12-31T00:01:27.000Z,Len ,Tancredi,Len 441@yahoo.com,male,white,41,Gauteng,@Len 44,2,Mon,Mar,14,2016-03-14T12:58:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
2090790,ICC Cricket World Cup 2011,2016-03-19T06:43:00.000Z,1899-12-31T00:14:58.000Z,Len ,Tancredi,Len 441@yahoo.com,male,white,41,Gauteng,@Len 44,1,Sat,Mar,19,2016-03-19T08:43:00.000Z,Weekend,02. Medium consumption,Adult,01. Morning
2090790,Supersport Live Events,2016-03-14T06:37:00.000Z,1899-12-31T00:04:36.000Z,Len ,Tancredi,Len 441@yahoo.com,male,white,41,Gauteng,@Len 44,2,Mon,Mar,14,2016-03-14T08:37:00.000Z,Weekday,02. Medium consumption,Adult,01. Morning
2090790,Supersport Live Events,2016-03-24T09:20:00.000Z,1899-12-31T00:00:22.000Z,Len ,Tancredi,Len 441@yahoo.com,male,white,41,Gauteng,@Len 44,2,Thu,Mar,24,2016-03-24T11:20:00.000Z,Weekday,01. Low consumption,Adult,02. Mid-Morning
2091037,Boomerang,2016-02-07T08:06:00.000Z,1899-12-31T00:00:37.000Z,Bret ,Paradis,Bret 314@abcmail.com,male,indian_asian,41,Gauteng,@Bret 31,1,Sun,Feb,7,2016-02-07T10:06:00.000Z,Weekend,01. Low consumption,Adult,02. Mid-Morning
2092034,SawSee,2016-02-19T05:19:00.000Z,1899-12-31T00:01:09.000Z,Filiberto ,Beville,Filiberto 41@yahoo.com,male,white,41,Gauteng,@Filiberto 4,1,Fri,Feb,19,2016-02-19T07:19:00.000Z,Weekday,02. Medium consumption,Adult,01. Morning
2204563,ICC Cricket World Cup 2011,2016-03-02T16:44:00.000Z,1899-12-31T00:03:28.000Z,Kip ,Tatham,Kip 142@gmail.com,male,indian_asian,41,Limpopo,@Kip 14,1,Wed,Mar,2,2016-03-02T18:44:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
2204671,Boomerang,2016-02-11T19:22:00.000Z,1899-12-31T00:04:13.000Z,Robby ,Mcclaine,Robby 161@yahoo.com,male,coloured,41,Western Cape,@Robby 16,1,Thu,Feb,11,2016-02-11T21:22:00.000Z,Weekday,02. Medium consumption,Adult,04. Evening
2204671,CNN,2016-01-03T12:41:00.000Z,1899-12-31T00:20:03.000Z,Robby ,Mcclaine,Robby 161@yahoo.com,male,coloured,41,Western Cape,@Robby 16,1,Sun,Jan,3,2016-01-03T14:41:00.000Z,Weekend,02. Medium consumption,Adult,03. Afternoon
2204671,ICC Cricket World Cup 2011,2016-02-24T09:19:00.000Z,1899-12-31T00:04:02.000Z,Robby ,Mcclaine,Robby 161@yahoo.com,male,coloured,41,Western Cape,@Robby 16,1,Wed,Feb,24,2016-02-24T11:19:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
2204671,M-Net,2016-01-23T13:53:00.000Z,1899-12-31T00:06:43.000Z,Robby ,Mcclaine,Robby 161@yahoo.com,male,coloured,41,Western Cape,@Robby 16,1,Sat,Jan,23,2016-01-23T15:53:00.000Z,Weekend,02. Medium consumption,Adult,03. Afternoon
2204671,Trace TV,2016-02-05T09:41:00.000Z,1899-12-31T00:03:42.000Z,Robby ,Mcclaine,Robby 161@yahoo.com,male,coloured,41,Western Cape,@Robby 16,1,Fri,Feb,5,2016-02-05T11:41:00.000Z,Weekday,02. Medium consumption,Adult,02. Mid-Morning
2205520,CNN,2016-02-04T18:43:00.000Z,1899-12-31T00:17:35.000Z,Samuel ,Lavoie,Samuel 264@abcmail.com,male,black,41,Gauteng,@Samuel 26,1,Thu,Feb,4,2016-02-04T20:43:00.000Z,Weekday,02. Medium consumption,Adult,04. Evening
2288798,E! Entertainment,2016-02-28T23:34:00.000Z,1899-12-31T00:02:12.000Z,Meghann ,Curran,Meghann 141@yahoo.com,female,black,41,Eastern Cape,@Meghann 14,1,Sun,Feb,28,2016-02-29T01:34:00.000Z,Weekend,02. Medium consumption,Adult,05.Night
2288944,Africa Magic,2016-03-23T13:42:00.000Z,1899-12-31T00:01:13.000Z,Hyman ,Condie,Hyman 82@gmail.com,male,black,41,Gauteng,@Hyman 8,3,Wed,Mar,23,2016-03-23T15:42:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
2288944,Africa Magic,2016-03-20T07:49:00.000Z,1899-12-31T00:01:26.000Z,Hyman ,Condie,Hyman 82@gmail.com,male,black,41,Gauteng,@Hyman 8,3,Sun,Mar,20,2016-03-20T09:49:00.000Z,Weekend,02. Medium consumption,Adult,02. Mid-Morning
2288944,Africa Magic,2016-03-31T21:19:00.000Z,1899-12-31T00:00:38.500Z,Hyman ,Condie,Hyman 82@gmail.com,male,black,41,Gauteng,@Hyman 8,3,Thu,Mar,31,2016-03-31T23:19:00.000Z,Weekday,01. Low consumption,Adult,05.Night
2288944,ICC Cricket World Cup 2011,2016-03-19T09:49:00.000Z,1899-12-31T00:06:26.000Z,Hyman ,Condie,Hyman 82@gmail.com,male,black,41,Gauteng,@Hyman 8,2,Sat,Mar,19,2016-03-19T11:49:00.000Z,Weekend,02. Medium consumption,Adult,02. Mid-Morning
2288944,ICC Cricket World Cup 2011,2016-03-05T12:54:00.000Z,1899-12-31T00:02:18.000Z,Hyman ,Condie,Hyman 82@gmail.com,male,black,41,Gauteng,@Hyman 8,2,Sat,Mar,5,2016-03-05T14:54:00.000Z,Weekend,02. Medium consumption,Adult,03. Afternoon
2288944,SuperSport Blitz,2016-03-05T18:23:00.000Z,1899-12-31T00:03:06.000Z,Hyman ,Condie,Hyman 82@gmail.com,male,black,41,Gauteng,@Hyman 8,1,Sat,Mar,5,2016-03-05T20:23:00.000Z,Weekend,02. Medium consumption,Adult,04. Evening
2288944,Supersport Live Events,2016-03-20T14:49:00.000Z,1899-12-31T00:00:00.000Z,Hyman ,Condie,Hyman 82@gmail.com,male,black,41,Gauteng,@Hyman 8,1,Sun,Mar,20,2016-03-20T16:49:00.000Z,Weekend,04.Very High Consumption,Adult,03. Afternoon
2289153,Channel O,2016-02-21T06:56:00.000Z,1899-12-31T00:04:12.000Z,Dion ,Mina,Dion 335@mailxyz.com,male,indian_asian,41,Gauteng,@Dion 33,1,Sun,Feb,21,2016-02-21T08:56:00.000Z,Weekend,02. Medium consumption,Adult,01. Morning
2360149,ICC Cricket World Cup 2011,2016-03-05T16:06:00.000Z,1899-12-31T00:01:32.000Z,Raymundo ,Fudge,Raymundo 432@gmail.com,male,coloured,41,Eastern Cape,@Raymundo 43,1,Sat,Mar,5,2016-03-05T18:06:00.000Z,Weekend,02. Medium consumption,Adult,03. Afternoon
2362268,ICC Cricket World Cup 2011,2016-03-25T15:42:00.000Z,1899-12-31T00:01:02.000Z,Efren ,Gettys,Efren 134@abcmail.com,male,white,41,Free State,@Efren 13,2,Fri,Mar,25,2016-03-25T17:42:00.000Z,Weekday,02. Medium consumption,Adult,03. Afternoon
2362268,ICC Cricket World Cup 2011,2016-03-25T13:49:00.000Z,1899-12-31T00:47:52.000Z,Efren ,Gettys,Efren 134@abcmail.com,male,white,41,Free State,@Efren 13,2,Fri,Mar,25,2016-03-25T15:49:00.000Z,Weekday,03. High consumption,Adult,03. Afternoon
2369463,Africa Magic,2016-02-04T12:32:00.000Z,1899-12-31T00:00:16.000Z,Cody ,Gettys,Cody 124@abcmail.com,male,black,41,Gauteng,@Cody 12,1,Thu,Feb,4,2016-02-04T14:32:00.000Z,Weekday,01. Low consumption,Adult,03. Afternoon
2369463,SawSee,2016-02-02T17:54:00.000Z,1899-12-31T00:01:25.000Z,Cody ,Gettys,Cody 124@abcmail.com,male,black,41,Gauteng,@Cody 12,1,Tue,Feb,2,2016-02-02T19:54:00.000Z,Weekday,02. Medium consumption,Adult,04. Evening
2370981,Africa Magic,2016-03-04T05:26:00.000Z,1899-12-31T00:00:18.500Z,Romeo ,Tatham,Romeo 373@mail.com,male,black,41,Kwazulu Natal,@Romeo 37,1,Fri,Mar,4,2016-03-04T07:26:00.000Z,Weekday,01. Low consumption,Adult,01. Morning
2370981,Channel O,2016-03-03T18:58:00.000Z,1899-12-31T00:04:03.000Z,Romeo ,Tatham,Romeo 373@mail.com,male,black,41,Kwazulu Natal,@Romeo 37,1,Thu,Mar,3,2016-03-03T20:58:00.000Z,Weekday,02. Medium consumption,Adult,04. Evening
